Collection,Set,Location,Date,Gear,Time,Duration,Tide,WindSpeed,WindDirection,CloudCover,AirTemp,WaterTemp,Salinity,DO,StartDepth,EndDepth,Remarks,Species,SpNo,ND_Tag,FL,TL,SL,Sex,Maturity,Disposition,Comments,Lat_DECIMAL,Long_DECIMAL,Loc_Desc
20180268,2,BB-FFC,8/10/2018,large gillnet (index),8:53,21,early ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,14,,389,506,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180268,2,BB-FFC,8/10/2018,large gillnet (index),8:53,21,early ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,15,,377,495,355,M,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180268,2,BB-FFC,8/10/2018,large gillnet (index),8:53,21,early ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,16,,425,554,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180268,2,BB-FFC,8/10/2018,large gillnet (index),8:53,21,early ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,17,,419,552,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180268,2,BB-FFC,8/10/2018,large gillnet (index),8:53,21,early ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,18,,361,473,319,M,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,blacktip shark,1,,535,669,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,Atlantic stingray,1,,,202,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,1,,416,542,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,2,,360,466,319,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,Atlantic sharpnose shark,1,,354,435,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,horseshoe crab,1,,,299,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,3,,365,477,324,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,finetooth shark,2,65370,497,628,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,4,,395,521,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,5,,411,540,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,blacktip shark,2,65371,563,704,,F,well healed umbilical scar,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,6,,396,517,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,8,,396,519,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,9,,418,549,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,10,,369,479,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,bonnethead,1,65372,915,1133,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,11,,374,488,331,M,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,12,,413,537,366,M,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,horseshoe crab,2,,,300,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,horseshoe crab,3,,,311,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,13,,385,500,343,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,14,,370,487,328,M,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,15,,389,520,355,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,16,,381,495,340,M,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,17,,430,563,384,M,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,18,,430,572,389,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,19,,404,527,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,20,,439,574,390,M,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180269,3,BB-FFC,8/10/2018,large gillnet (index),9:42,22,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,21,,391,517,350,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,finetooth shark,20,65376,498,627,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,scalloped hammerhead,1,,419,546,376,M,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,finetooth shark,1,65373,474,600,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,finetooth shark,2,65374,520,657,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,Atlantic sharpnose shark,2,,325,405,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,finetooth shark,3,65375,456,577,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,finetooth shark,4,65377,459,577,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,finetooth shark,5,65378,460,581,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,Atlantic sharpnose shark,3,,324,396,,M,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,finetooth shark,6,65379,505,632,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,Atlantic sharpnose shark,5,,306,379,,M,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,finetooth shark,8,65380,500,633,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,bonnethead,1,65381,904,1115,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,finetooth shark,10,,475,600,,M,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,finetooth shark,11,,515,648,,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,finetooth shark,12,,464,583,,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,finetooth shark,13,65382,510,645,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,finetooth shark,14,,485,613,,M,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,finetooth shark,15,65383,490,617,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,finetooth shark,16,,499,631,,M,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,finetooth shark,17,,499,632,,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,finetooth shark,18,,474,603,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,bonnethead,2,65384,924,1142,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180270,4,BB-FFC,8/10/2018,large gillnet (index),10:35,24,mid ebb,10,W,10.00%,,28.5,34.9,4.7,8,10,,finetooth shark,19,,495,624,,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,Atlantic sharpnose shark,1,,346,424,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,horseshoe crab,1,,,239,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,finetooth shark,1,,530,660,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,finetooth shark,2,65521,505,639,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,horseshoe crab,2,,,305,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,scalloped hammerhead,1,,430,556,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,finetooth shark,3,,513,644,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,finetooth shark,4,65522,490,618,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,scalloped hammerhead,2,,374,486,333,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,finetooth shark,5,65523,504,635,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,scalloped hammerhead,3,,401,523,358,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,horseshoe crab,3,,,264,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,horseshoe crab,4,,,262,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,horseshoe crab,5,,,295,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,horseshoe crab,6,,,305,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,scalloped hammerhead,4,,435,564,386,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,smooth butterfay ray,1,,,238,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,scalloped hammerhead,5,,399,521,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,scalloped hammerhead,6,,460,597,409,M,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,cownose ray,1,,,520,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,Atlantic sharpnose shark,2,,435,537,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,horseshoe crab,7,,,239,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,scalloped hammerhead,7,,435,571,390,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,horseshoe crab,8,,,290,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,cownose ray,2,,,860,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,horseshoe crab,9,,,250,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,horseshoe crab,10,,,244,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180349,1,BB-FFC,8/27/2018,large gillnet (index),9:18,25,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,scalloped hammerhead,8,,371,483,328,M,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,finetooth shark,1,,510,642,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,horseshoe crab,1,,,355,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,horseshoe crab,2,,,222,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,finetooth shark,2,65525,517,651,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,scalloped hammerhead,1,,435,568,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,scalloped hammerhead,2,,426,557,378,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,scalloped hammerhead,3,,419,550,376,M,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,finetooth shark,4,65527,1213,1518,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,scalloped hammerhead,4,,438,572,389,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,scalloped hammerhead,5,,386,512,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,finetooth shark,5,,488,611,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,bonnethead,1,65528,778,982,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,horseshoe crab,3,,,256,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,finetooth shark,7,65530,515,650,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,scalloped hammerhead,6,,412,540,368,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,scalloped hammerhead,7,,412,542,370,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,bonnethead,2,65531,566,784,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,Atlantic croaker,1,,,164,,,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,horseshoe crab,4,,,225,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,scalloped hammerhead,8,,410,537,367,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,horseshoe crab,5,,,200,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,horseshoe crab,6,,,340,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,scalloped hammerhead,9,,444,586,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,horseshoe crab,7,,,235,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,scalloped hammerhead,10,,451,587,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,cownose ray,1,,,470,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180350,2,BB-FFC,8/27/2018,large gillnet (index),10:22,21,early ebb,,,60.00%,,27.8,34.7,5.4,8,10,,finetooth shark,8,65532,1064,1347,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20180351,3,BB-FFC,8/27/2018,large gillnet (index),11:19,27,mid ebb,,,60.00%,,27.8,34.7,5.4,8,10,,horseshoe crab,1,,,220,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
